generation,mean_pairwise_distance,variance_diversity
10,14.503461423443813,0.3937907177408002
11,14.54290677209891,0.39593527802195566
12,14.56740258837091,0.3972875550326808
13,14.60921016738262,0.3995778802714749
14,14.63968057751227,0.4012634951118945
15,14.648353236059922,0.4017333767112543
16,14.67278214489591,0.4030532308507474
17,14.73875712829638,0.4066304807250199
18,14.833119249533294,0.4119302871061145
19,14.87229687517971,0.4141115716972257
20,14.89538445777101,0.4154035861730984
21,14.896068492337315,0.415445375028445
22,14.961294736667687,0.419100383907679
23,14.98090467107412,0.4201741770848053
24,14.99322987971678,0.4208599072396381
25,14.99322987971678,0.4208599072396381
26,15.033522210906732,0.42315085126869917
27,15.066581278560193,0.4250001935242069
28,15.116995644555448,0.42786894809513365
29,15.16526261301026,0.43064320905420983
30,15.203417490578426,0.4328150866177959
0,13.279361484468394,0.32982102404115177
1,13.763716376265629,0.3544593204904846
2,13.866444405516809,0.35982573634969
3,14.005033140469676,0.3671355116403853
4,14.164631607597265,0.3755974801047169
5,14.232528562201466,0.3792183904586897
6,14.299239755957828,0.382700173223551
7,14.367793359616941,0.3863575946010428
8,14.447429404553468,0.3906929568381238
9,14.53501229393719,0.39546116829830447
10,14.570685023480369,0.3974164157759144
11,14.581474347161622,0.39802331534916724
12,14.599249767313466,0.39900414811284335
13,14.604390380875882,0.39927381350401475
14,14.656164295986786,0.40212917664962644
15,14.727665638306956,0.4060790113292628
16,14.736976479006989,0.4065943208583304
17,14.772826314650874,0.4085455806732006
18,14.792029694106326,0.40961545984788494
19,14.876697052131288,0.41437922605184874
20,14.891214176882123,0.4151713252730441
21,14.926548746787176,0.41715008860283626
22,14.930967851554666,0.4174029903909767
23,14.964291599954086,0.41926775826332285
24,15.017528762503009,0.42224987410114734
25,15.024772887549304,0.4226702579807014
26,15.034165971891998,0.4232042657810318
27,15.049994724390528,0.4240989066677621
28,15.049994724390528,0.4240989066677621
29,15.056086766380462,0.4244404442024893
30,15.073681346811478,0.4254370498271332
0,13.206018255144734,0.3262017058023124
1,13.563737120500447,0.34430398032962095
2,13.769346344328593,0.3548570453125816
3,13.937159104419894,0.36351590305302334
4,14.032838496515195,0.3685691404008043
5,14.15868829957614,0.37524685424367454
6,14.265782510243119,0.3809733156076414
7,14.3163132943101,0.3837008327948145
8,14.37644304687807,0.3869560914350483
9,14.41754124177287,0.3891794791351393
10,14.438720100430608,0.3903257192797236
11,14.497994984471989,0.39354875713018184
12,14.538169998695151,0.3957215226901491
13,14.553974131789051,0.3965885295676148
14,14.588580321904491,0.39849223216063145
15,14.60808604068269,0.3995783914014869
16,14.646984293266556,0.40170294925920247
17,14.729503678379746,0.4062650446640754
18,14.755010366604203,0.40768019165870517
19,14.77986484794726,0.4090644762764266
20,14.81121218053978,0.41082083963101446
21,14.882505323629182,0.414689325931729
22,14.970585254556415,0.41960783346990216
23,14.965083891938175,0.41929538394883725
24,14.965083891938175,0.41929538394883725
25,14.965083891938175,0.41929538394883725
26,15.007925417257907,0.4216898870753513
27,15.026047641900556,0.42268611551459545
28,15.04252197755963,0.42361365154400343
29,15.0735074306113,0.42537484952925314
30,15.091157202809342,0.4263654498519502
0,13.275180808407995,0.329651491425726
1,13.738594564358408,0.3531620013716066
2,13.942907327124114,0.3638059132685869
3,14.070649947291063,0.3705463935536523
4,14.18084491156312,0.3763719132651536
5,14.281467285230244,0.3817674040621587
6,14.401216918853416,0.38826448161078303
7,14.502473544301091,0.39376715636493154
8,14.492893050609567,0.39321075533625904
9,14.547753616749219,0.3962269805658179
10,14.559613962156329,0.3968681101406738
11,14.615423294434082,0.3999407389887402
12,14.66630785471254,0.40275014156594535
13,14.677766160566156,0.4033843292652959
14,14.73318903304229,0.40639616398691436
15,14.745516323434721,0.4070752945504583
16,14.75606797302437,0.40766294690399246
17,14.78581824806341,0.4093181579849752
18,14.787130761677458,0.4094005253761059
19,14.850216945815971,0.41290529374180235
20,14.869708030007873,0.4139649727314158
21,14.891870459131756,0.41520375095681716
22,14.894124815495088,0.4153325785438312
23,14.898395425402619,0.41557508070630544
24,14.929661894197807,0.4173269735958007
25,14.925661605839691,0.4170941257618164
26,14.93300995755734,0.41751313007606106
27,14.939337482748064,0.41787457665733374
28,14.954859819456992,0.4187246504297069
29,14.954330575958185,0.4186946209410575
30,15.008708319022118,0.42175012769866976
0,13.223223079185294,0.3270604959508573
1,13.440547511931785,0.338047477115316
2,13.739533184720576,0.3533664305927186
3,13.917336619725086,0.3625894254667372
4,14.033834619538474,0.3686984310374788
5,14.204977817638058,0.3778505126311967
6,14.260400494017098,0.3808233803685199
7,14.254662585975668,0.38049336901326064
8,14.316119065860496,0.3837772570919697
9,14.383056780719816,0.38740945236098173
10,14.407086618506847,0.38871525376120786
11,14.471750843625092,0.3922312016234977
12,14.545681637066899,0.39623778798992954
13,14.663370864619207,0.4025719692426503
14,14.669667537125925,0.40292329856139586
15,14.693569761637109,0.40422301172131064
16,14.71581630863521,0.40544853376972195
17,14.74999405891949,0.40738261065111947
18,14.779379924988262,0.40896828176590344
19,14.815173998874661,0.4109563426455472
20,14.845525496490241,0.4126408151360408
21,14.86350057706221,0.41364743390690895
22,14.867522260632878,0.41386844116586163
23,14.928228146022931,0.4172150434185239
24,14.934567351211061,0.41757679600876074
25,14.960673528301728,0.419045898023577
26,14.970850578257144,0.4196251183926866
27,14.998948997614665,0.4211912191157131
28,15.028321468530306,0.42284967598932677
29,15.076629429972487,0.4255892665162082
30,15.099281811434023,0.42688602731725817
0,13.344818715326847,0.33310163339871823
1,13.853370984616987,0.35908736448598977
2,14.06526611042453,0.3702596219172838
3,14.154154921449136,0.3749210300717031
4,14.248366212047028,0.37994561798692283
5,14.447705464211815,0.3906993539451779
6,14.502381950749779,0.39369612750793764
7,14.60822595697435,0.39947753952143494
8,14.63679013356396,0.40103761909950236
9,14.670481444665194,0.4029036426305701
10,14.693138530222955,0.40414269001421094
11,14.741948955407368,0.4068248869438022
12,14.727950773171209,0.40604469979126806
13,14.741551250479171,0.40679748205593347
14,14.779326677501608,0.40889838792800604
15,14.82378576128205,0.4113975811723642
16,14.828369219905943,0.41165291954042754
17,14.879187050041116,0.41455589394306047
18,14.926940929710781,0.41723632733607896
19,14.919456361669125,0.4168034215904229
20,14.98744013106911,0.42055253334162823
21,15.013136006816287,0.42198695899170974
22,15.0621690290084,0.4247435791500727
23,15.083929521734568,0.4259834774632793
24,15.095331614083236,0.4266084618735366
25,15.135483444339336,0.4288972828258453
26,15.149010842606023,0.4296666381034782
27,15.184344261307057,0.43166415349603754
28,15.200045279983538,0.43255506325110893
29,15.240441271419495,0.4348007988633206
30,15.27400434055362,0.4366864214284376
0,13.284907090710917,0.33013002917512213
1,13.767739953577156,0.3547607087591522
2,13.952386457002863,0.36435036186276837
3,14.169903481147784,0.37577750952663025
4,14.262231237557023,0.38068581184076045
5,14.248972402240886,0.3799675402711692
6,14.369849459474878,0.3865029177291595
7,14.398079840183138,0.38803865035517704
8,14.445210028495199,0.39058459509437143
9,14.534789390839617,0.3954571392016493
10,14.650680946417392,0.40184305940607773
11,14.682507480008912,0.40357368090629586
12,14.724619854080784,0.4059093129205609
13,14.724619854080784,0.4059093129205609
14,14.742760979305062,0.4069314468406723
15,14.765707223551551,0.40820729687525337
16,14.794388645744043,0.40981175083735777
17,14.834672658514876,0.4120471064213659
18,14.842213702838682,0.4124577000615971
19,14.85405410518995,0.41309851407177917
20,14.918298739598029,0.4166405937175
21,14.955766706489696,0.4187445058305191
22,15.004637798383206,0.42150233471803367
23,15.00031383163943,0.42125831583628304
24,15.024820200772107,0.42265325197109904
25,15.024820200772107,0.42265325197109904
26,15.024820200772107,0.42265325197109904
27,15.049125945665379,0.42402532358909323
28,15.086541427778121,0.4261407550842636
29,15.125974206443667,0.4283418985465706
30,15.159555552213876,0.43027776507824617
0,13.297139657068277,0.3307489239192385
1,13.683839250086463,0.35036586931123836
2,13.975291785958891,0.36552759813138536
3,14.132564775318809,0.37386217806202715
4,14.230708926647077,0.379124666590265
5,14.339434496665078,0.3849077423402154
6,14.428513550041778,0.38965854625923013
7,14.536744579790925,0.39551547531396514
8,14.55278852052367,0.39640946206476846
9,14.596821720168919,0.3988453595271301
10,14.627238508890656,0.40051042847716073
11,14.63695566183191,0.40104326096291804
12,14.64266166916396,0.4013625098319349
13,14.677754725813813,0.40330099158624433
14,14.696449174095983,0.40433710109837084
15,14.726080632235425,0.40594901520479576
16,14.757867047980344,0.4076939783604211
17,14.777901471618426,0.40882066555125984
18,14.819204390397648,0.4111215836908284
19,14.823992171996466,0.4113981713285702
20,14.843276656162672,0.4124690999158248
21,14.843110763095945,0.41245396306243964
22,14.867953378956658,0.4138473735033554
23,14.876518724322533,0.4143200598000149
24,14.905384529835745,0.4159358850367268
25,14.905384529835745,0.4159358850367268
26,14.951193221503404,0.4184947631883503
27,14.976466644483823,0.4198976559920877
28,14.975133683632405,0.41982425623361386
29,14.981706062779525,0.4201743434960505
30,14.995980513224751,0.42096369348218976
